region,district,township,loss,treecover2000,percentloss,year
Sagaing,Shwebo,Khin-U,50,15988,0.003127346,2010
Sagaing,Shwebo,Kyunhla,4935,2033078,0.002427354,2010
Sagaing,Shwebo,Taze,2897,601324,0.004817702,2010
Sagaing,Shwebo,Ye-U,9572,469719,0.020378141,2010
Sagaing,Katha,Pinlebu,6231,3995772,0.001559398,2010
Sagaing,Mawleik,Phaungbyin,4421,4061903,0.001088406,2010
Sagaing,Katha,Banmauk,9482,4469873,0.002121313,2010
Sagaing,Hkamti,Homalin,50669,13876705,0.003651371,2010
Sagaing,Hkamti,Khamti,18079,11956278,0.001512093,2010
Sagaing,Hkamti,Lashe,4667,3399951,0.001372667,2010
Sagaing,Hkamti,Lahe,21905,5607799,0.003906167,2010
Sagaing,Hkamti,Nanyun,7523,9464441,7.9487e-4,2010
Kachin,Myitkyina,Tanai,69270,17326417,0.003997941,2010
Kachin,Putao,Putao,4267,6765107,6.30737e-4,2010
Sagaing,Tamu,Tamu,3692,1883723,0.001959948,2010
Sagaing,Mawleik,Mawlaik,2396,5103451,4.69486e-4,2010
Sagaing,Kalemyo,Kalewa,2728,2672961,0.001020591,2010
Chin,Palam,Falam,3068,2151216,0.00142617,2010
Chin,Palam,Tiddim,12702,3233127,0.003928704,2010
Chin,Palam,Tonzang,13712,4638234,0.002956298,2010
Tanintharyi,Kawthoung,Kawthaung,53480,3140789,0.017027569,2011
Ayeyarwady,Bassein,Ngaputaw,3622,2258207,0.001603927,2011
Ayeyarwady,Myoungmya,Labutta,65,78864,8.24204e-4,2011
Ayeyarwady,Myoungmya,Myaungmya,295,225412,0.001308715,2011
Ayeyarwady,Myoungmya,Wakema,42,17986,0.00233515,2011
Rakhine,Maungtaw,Maungdaw,11845,1296413,0.009136749,2011
Rakhine,Buthidaung,Buthidaung,8364,2160957,0.003870507,2011
Rakhine,Buthidaung,Ponnagyun & Rathedaung,6591,1031589,0.006389172,2011
Rakhine,Buthidaung,Sittwe (Akyab),3,2179,0.001376778,2011
Rakhine,Sittwe,Pauktaw,1807,199933,0.009038028,2011
Rakhine,Sittwe,Myebon,5626,1624717,0.003462757,2011
Rakhine,Kyaunkpyu,Kyaukpyu,1598,587306,0.002720898,2011
Rakhine,Kyaunkpyu,An,16890,8382837,0.002014831,2011
Rakhine,Sittwe,Minbya,13051,3658938,0.003566882,2011
Rakhine,Sittwe,Mrauk-Oo,6251,603619,0.01035587,2011
Chin,Mindat,Paletwa,16638,12225679,0.001360906,2011
Chin,Mindat,Kanpetlet,6551,2850034,0.002298569,2011
Rakhine,Sittwe,Kyauktaw,3867,1475443,0.002620908,2011
Chin,Mindat,Matupi,8305,6387534,0.001300189,2011
Chin,Palam,Thlangtlang,24716,4675850,0.005285884,2011
Chin,Palam,Haka,6912,4694623,0.001472323,2011
Chin,Mindat,Mindat,13073,4717849,0.002770966,2011
Magway,Pakokku,Saw,6860,1787752,0.003837221,2011
Magway,Pakokku,Seikpyu,1037,225644,0.004595735,2011
Magway,Pakokku,Pauk,4054,569137,0.007123065,2011
Magway,Pakokku,Htilin,2069,930198,0.002224258,2011
Magway,Pakokku,Gangaw,12145,1661654,0.007308982,2011
Sagaing,Kalemyo,Kale,9728,2412434,0.004032442,2011
Sagaing,Kalemyo,Mingin,2847,3471362,8.20139e-4,2011
Sagaing,Monywa,Kani,8072,2650588,0.003045362,2011
Sagaing,Monywa,Pale,2833,673174,0.004208422,2011
Magway,Pakokku,Myaing,57,4848,0.011757426,2011
Sagaing,Monywa,Yinmabin,161,24038,0.006697729,2011
Sagaing,Monywa,Budalin,5,4327,0.001155535,2011
Sagaing,Monywa,Monywa,2,709,0.002820874,2011
Sagaing,Monywa,Salingyi,24,1731,0.013864818,2011
Magway,Pakokku,Yesagyo,4,2253,0.001775411,2011
Magway,Pakokku,Pakokku,5,975,0.005128205,2011
Mandalay,Myingyan,Nyaungu,1,308,0.003246753,2011
Mandalay,Myingyan,Kyaukpadaung,7,76372,9.16566e-5,2011
Magway,Magwe Minbu,Chauk,1,338,0.00295858,2011
Magway,Minbu,Salin,1574,464085,0.00339162,2011
Magway,Magwe Minbu,Yenangyaung,0,111,0,2011
Magway,Magwe Minbu,Magwe,0,150,0,2011
Magway,Minbu,Minbu (Sagu),943,93038,0.010135644,2011
Magway,Minbu,Pwinbyu,1103,209815,0.005257012,2011
Magway,Minbu,Sidoktaya,11126,2863453,0.003885519,2011
Magway,Minbu,Ngape,1938,880920,0.002199973,2011
Magway,Thayetmyo,Minhla,2114,720876,0.002932543,2011
Magway,Thayetmyo,Mindon,2880,2155693,0.001335997,2011
Magway,Thayetmyo,Sinbaungwe (Tantabin),592,191828,0.003086098,2011
Magway,Thayetmyo,Thayet,354,131013,0.002702022,2011
Magway,Thayetmyo,Kama,686,608776,0.001126851,2011
Rakhine,Thandwe,Taungup,10375,5478524,0.001893758,2011
Rakhine,Thandwe,Arakan (Sandoway),5967,4649772,0.001283289,2011
Bago,Pyay,Padaung,1529,1760537,8.68485e-4,2011
Bago,Pyay,Shwedaung,132,50887,0.002593983,2011
Ayeyarwady,Hinthada,Kyangin,391,470713,8.30655e-4,2011
Ayeyarwady,Hinthada,Myanaung,731,694854,0.00105202,2011
Ayeyarwady,Hinthada,Ingapu,1491,875065,0.001703873,2011
Rakhine,Thandwe,Gwa,6242,3113144,0.002005047,2011
Rakhine,Kyaunkpyu,Man Aung,32,252183,1.26892e-4,2011
Rakhine,Kyaunkpyu,Ramree,2429,917803,0.002646537,2011
Ayeyarwady,Bassein,Bassein West,10743,1121269,0.009581109,2011
Ayeyarwady,Bassein,Thabaung,2119,1591547,0.001331409,2011
Ayeyarwady,Hinthada,Lemyethna,2326,585055,0.003975695,2011
Ayeyarwady,Bassein,Yegyi,453,453532,9.98827e-4,2011
Ayeyarwady,Bassein,Kyonpyaw,57,87870,6.48686e-4,2011
Ayeyarwady,Bassein,Kyaunggon,17,20394,8.33579e-4,2011
Ayeyarwady,Myoungmya,Einme,6,32902,1.8236e-4,2011
Ayeyarwady,Myoungmya,Moulmeingyun,17,10347,0.001642988,2011
Ayeyarwady,Maubin,Pantanaw,338,136447,0.002477152,2011
Ayeyarwady,Pharpon,Kyaiklat,20,24235,8.25253e-4,2011
Ayeyarwady,Maubin,Ma-Ubin,16,20191,7.92432e-4,2011
Ayeyarwady,Maubin,Irrawaddy,25,25431,9.83052e-4,2011
Ayeyarwady,Maubin,Yandoon,46,58093,7.91834e-4,2011
Ayeyarwady,Maubin,Danubyu,9,46895,1.91918e-4,2011
Yangon,Yangon-N,Taikkyi,5,29022,1.72283e-4,2011
Ayeyarwady,Hinthada,Henzada,28,76335,3.66804e-4,2011
Ayeyarwady,Hinthada,Danubyu,31,56837,5.45419e-4,2011
Bago,Thayarwady,Minhla,1831,1072069,0.001707912,2011
Ayeyarwady,Hinthada,Zalun,37,40527,9.12972e-4,2011
Bago,Thayarwady,Monyo,5,17778,2.81246e-4,2011
Bago,Thayarwady,Tharrawaddy,23,19361,0.001187955,2011
Yangon,Yangon-N,Hmawbi,2799,738893,0.003788099,2011
Yangon,Yangon-N,Hlegu,5541,867395,0.006388093,2011
Bago,Thayarwady,Letpatan,874,609211,0.001434643,2011
Bago,Pegu,Bago (Pegu),30739,2458344,0.012503946,2011
Bago,Pegu,Kyauktaga,8100,2811773,0.002880745,2011
Bago,Pegu,Daik-U,4002,467487,0.008560666,2011
Bago,Pegu,Kawa,0,15215,0,2011
Yangon,Yangon-S,Kayan,0,4798,0,2011
Yangon,Yangon-S,Syriam,2,2559,7.81555e-4,2011
Yangon,Yangon-E,Yangon (Rangoon),41,2381,0.017219656,2011
Yangon,Yangon-W,Yangon (Rangoon),12,5167,0.002322431,2011
Yangon,Yangon-N,Htantabin,0,3599,0,2011
Yangon,Yangon-S,Insein,35,11756,0.002977203,2011
Yangon,Yangon-S,Kawkhmu,610,185181,0.003294074,2011
Ayeyarwady,Pharpon,Dedaye,4,13432,2.97796e-4,2011
Yangon,Yangon-S,Kungyangon,84,64359,0.001305179,2011
Yangon,Yangon-S,Kyauktan,38,3667,0.010362694,2011
Yangon,Yangon-S,Thongwa,0,2050,0,2011
Bago,Pegu,Thanatpin,1,9451,1.05809e-4,2011
Mon,Thaton,Bilin,6524,1877036,0.003475693,2011
Mon,Thaton,Paung,2572,240921,0.010675699,2011
Mon,Mawlamyine,Chaungzon,343,57547,0.005960345,2011
Mon,Mawlamyine,Moulmein,105,15320,0.006853786,2011
Mon,Mawlamyine,Mudon,2495,257485,0.009689885,2011
Mon,Mawlamyine,Kyaikmaraw,14356,556959,0.025775685,2011
Kayin,Kawkareik,Pa-An,13601,1419591,0.009580929,2011
Mon,Thaton,Thaton,3969,631416,0.006285872,2011
Kayin,Kawkareik,Hlaingbwe,16679,4235041,0.003938333,2011
Mon,Thaton,Kyaikto,6502,871958,0.007456781,2011
Bago,Pegu,Shwegyin,13762,2804952,0.004906323,2011
Kayin,Kawkareik,Papun,25614,8723762,0.002936119,2011
Bago,Pegu,Nyaungiebin,10,21410,4.67071e-4,2011
Bago,Pegu,Waw,1,16993,5.88478e-5,2011
Bago,Taungoo,Pyu,2887,1819751,0.001586481,2011
Bago,Taungoo,Kyaukki,5715,2323858,0.002459272,2011
Bago,Taungoo,Oktwin,4319,1286045,0.003358358,2011
Bago,Taungoo,Tantabin,618,143523,0.00430593,2011
Kayin,Kawkareik,Thandaung,7174,4749629,0.001510434,2011
Kayah,Bawlake,Pasawng,2325,4227571,5.49961e-4,2011
Kayah,Bawlake,Bawlakhe,4048,2291745,0.00176634,2011
Kayah,Loikaw,Hsataw,1847,2785146,6.63161e-4,2011
Kayah,Loikaw,Loi-Kaw,2079,753318,0.002759791,2011
Kayah,Loikaw,Dimawhso,817,628872,0.001299151,2011
Kayah,Loikaw,Phruhso,6118,1775508,0.003445774,2011
Shan,Taunggye,Pekhon,6613,1490498,0.004436772,2011
Bago,Taungoo,Thoungoo,5464,1777331,0.003074273,2011
Bago,Taungoo,Yedashe,14704,2479131,0.005931111,2011
Mandalay,Yamethin,Pyinmana,3606,1787922,0.002016867,2011
Mandalay,Yamethin,Lewe,6898,1354456,0.00509282,2011
Magway,Thayetmyo,Myayde (Aunglan),1354,732273,0.001849037,2011
Bago,Pyay,Paukkaung,2532,992210,0.002551879,2011
Bago,Pyay,Thegon,298,207321,0.001437385,2011
Bago,Thayarwady,Nattalin,1070,810129,0.001320777,2011
Bago,Thayarwady,Okpo,1068,695350,0.001535917,2011
Bago,Thayarwady,Gyobingauk,661,413210,0.001599671,2011
Bago,Pyay,Paungde,0,4309,0,2011
Bago,Pyay,Prome,57,16598,0.003434149,2011
Bago,Thayarwady,Zigon,3,10018,2.99461e-4,2011
Magway,Magwe Minbu,Taungdwingyi,1988,311124,0.006389735,2011
Magway,Magwe Minbu,Myothit,2509,154590,0.016230028,2011
Naypyitaw,Naypyitaw,Pyinmana,191,2581,0.074002325,2011
Mandalay,Yamethin,Tatkon,2907,1412850,0.002057543,2011
Shan,Taunggye,Pinlaung,4524,2745409,0.001647842,2011
Mandalay,Yamethin,Yamethin,988,938041,0.001053259,2011
Magway,Magwe Minbu,Natmauk,9,2017,0.004462072,2011
Mandalay,Meiktila,Pyawbwe,287,530877,5.40615e-4,2011
Mandalay,Meiktila,Thazi,2105,774816,0.002716774,2011
Shan,Taunggye,Ye-Ngan,2313,3292535,7.02498e-4,2011
Mandalay,Meiktila,Wudwin,88,68050,0.001293167,2011
Mandalay,Meiktila,Meiktila,0,268,0,2011
Mandalay,Myingyan,Mahlaing,2,2501,7.9968e-4,2011
Mandalay,Myingyan,Taungtha,1,1322,7.5643e-4,2011
Mandalay,Myingyan,Myingyan,5,766,0.006527415,2011
Mandalay,Myingyan,Natogyi,2,1521,0.001314924,2011
Sagaing,Sagaing,Ngazun,2,727,0.002751032,2011
Sagaing,Sagaing,Myaung,1,257,0.003891051,2011
Sagaing,Monywa,Chaung-U,0,1076,0,2011
Sagaing,Sagaing,Myinmu,0,79,0,2011
Sagaing,Monywa,Ayadaw,13,384,0.033854167,2011
Sagaing,Shwebo,Tabayin,914,18864,0.048452078,2011
Sagaing,Shwebo,Wetlet,7,1306,0.005359877,2011
Sagaing,Shwebo,Shwebo,18,2448,0.007352941,2011
Sagaing,Sagaing,Sagaing,14,2838,0.004933051,2011
Mandalay,Kyaukse,Tada-U,0,1418,0,2011
Mandalay,Kyaukse,Singaing,4,35339,1.13189e-4,2011
Mandalay,Mandalay,Amarapura,9,1298,0.006933744,2011
Mandalay,Mandalay,Mandalay,8,759,0.010540184,2011
Mandalay,Pyin-Oo-Lwin,Madaya,553,517533,0.001068531,2011
Mandalay,Pyin-Oo-Lwin,Singu,2245,1059228,0.002119468,2011
Mandalay,Mandalay,Patheingyi,479,469015,0.001021289,2011
Shan,Kyaukme,Nawnghkio,7218,2475471,0.002915809,2011
Mandalay,Mandalay,Maymyo,2454,919092,0.002670027,2011
Mandalay,Kyaukse,Kyaukse,610,1366996,4.46234e-4,2011
Mandalay,Kyaukse,Myitha,167,115120,0.00145066,2011
Shan,Taunggye,Lawksawk,6676,4144348,0.001610869,2011
Shan,Taunggye,Pindaya,74,71922,0.001028892,2011
Shan,Taunggye,Kalaw,1161,585632,0.001982474,2011
Shan,Taunggye,Taunggyi,1165,406002,0.002869444,2011
Shan,Loilen,Mong Kung,8403,6101647,0.001377169,2011
Shan,Kyaukme,Kyaukme,15991,4615178,0.003464872,2011
Shan,Kyaukme,Hsipaw,20795,4373379,0.004754905,2011
Shan,Loilen,Lai-Hka,2148,2042627,0.001051587,2011
Shan,Loilen,Loi Lem,1430,897848,0.001592697,2011
Shan,Loilen,Namsang,7293,2705811,0.00269531,2011
Shan,Taunggye,Ho-Pong,971,634928,0.001529307,2011
Shan,Loilen,Mong Nai,5369,4093616,0.001311554,2011
Shan,Loilen,Mawkmai,2636,2628229,0.001002957,2011
Shan,Loilen,Langkho,2338,2378539,9.82956e-4,2011
Shan,Taunggye,Hsi Hseng,1937,710602,0.002725858,2011
Shan,Taunggye,Yawunghwe,1095,568544,0.001925972,2011
Shan,Loilen,Mong Pan,6817,6854533,9.94524e-4,2011
Shan,Mongsat,Mong Tung,16814,6347206,0.00264904,2011
Shan,Mongsat,Mong Hsat,14715,6353579,0.002316017,2011
Shan,Mongsat,Mong Ping,16228,8145835,0.001992184,2011
Shan,Loilen,Ke-Hsi,5654,2571263,0.002198919,2011
Shan,Loilen,Kunhing,6899,3172299,0.002174763,2011
Shan,Loilen,Mong Hsu,8189,1996640,0.00410139,2011
Shan,Lasho,Mong Yai,6451,2277063,0.002833035,2011
Shan,Lasho,Tangyan,16767,4429685,0.003785145,2011
Shan,Lasho,Pang-Yang,42879,5663100,0.007571648,2011
Shan,Lasho,Man Hpang,10596,1782909,0.005943096,2011
Shan,Lasho,Nampan,13559,1788168,0.007582621,2011
Shan,Kengtung,Mong Yang,9246,2588352,0.003572157,2011
Shan,Kengtung,Mongkhak,7434,2929887,0.002537299,2011
Shan,Kengtung,Keng Tung,16174,5831836,0.002773398,2011
Shan,Mongphat,Mong Hpayak,2185,2657113,8.22321e-4,2011
Shan,Tarchilaik,Tachilek,14889,3984122,0.003737084,2011
Shan,Mongphat,Mong Yawng,31634,5853840,0.005403974,2011
Kayin,Myawady,Myawadi,18983,3497212,0.005428038,2011
Kayin,Hpa-an,Kawkareik,2817,1317362,0.002138364,2011
Kayin,Hpa-an,Kya-In Seikkyi,45786,9289338,0.004928877,2011
Tanintharyi,Dawei,Tavoy,7579,8466131,8.95214e-4,2011
Tanintharyi,Mergui,Tenasserim,45959,14972035,0.003069656,2011
Tanintharyi,Dawei,Thayetchaung,7482,2491164,0.003003415,2011
Tanintharyi,Mergui,Palaw,13428,2491285,0.00538999,2011
Tanintharyi,Dawei,Launglon,3197,690083,0.004632776,2011
Tanintharyi,Dawei,Yebyu,25442,4667205,0.005451228,2011
Mon,Mawlamyine,Ye,15538,2863754,0.005425745,2011
Mon,Mawlamyine,Thanbyuzayat,21591,743340,0.029045928,2011
Ayeyarwady,Pharpon,Pyapon,18,19392,9.28218e-4,2011
Ayeyarwady,Pharpon,Bogale,52,239126,2.17459e-4,2011
Tanintharyi,Mergui,Mergui,42611,5595532,0.007615183,2011
Tanintharyi,Kawthoung,Bokpyin,40459,7611073,0.005315808,2011
Kachin,Putao,Nogmung,1549,7756426,1.99705e-4,2011
Kachin,Putao,Khawbude,2749,7109674,3.86656e-4,2011
Kachin,Putao,Machanbaw,1160,3996522,2.90252e-4,2011
Kachin,Myitkyina,Hsawlaw,4465,4348848,0.001026709,2011
Kachin,Myitkyina,Chipwi,9489,4093071,0.002318308,2011
Kachin,Putao,Sumpranbum,10583,9405444,0.001125199,2011
Kachin,Myitkyina,Njangyang,12457,6553019,0.001900956,2011
Kachin,Myitkyina,Waingmaw,40960,5889827,0.006954364,2011
Shan,Lasho,Pangwaum,11509,1237355,0.009301292,2011
Shan,Lasho,Mong Mao,14241,2145238,0.006638424,2011
Shan,Kunlong,Kunlong,657,526927,0.001246852,2011
Shan,Lauking,Kong-Kyan,1064,862135,0.001234145,2011
Shan,Muse,Kutkai,14270,4135283,0.003450792,2011
Shan,Kunlong,Ho-Pang,5436,1408480,0.00385948,2011
Shan,Lasho,Hsenwi,5051,2017367,0.002503759,2011
Shan,Lasho,Lashio,16002,4333525,0.003692606,2011
Shan,Muse,Mu-Se,6634,1932545,0.003432779,2011
Shan,Muse,Namhkan,7123,1990221,0.003579,2011
Kachin,Myitkyina,Myitkyina,32157,7837796,0.004102812,2011
Kachin,Bhamo,Momauk,18073,3029632,0.005965411,2011
Kachin,Myitkyina,Mogaung,3015,2400590,0.001255941,2011
Kachin,Myitkyina,Kamaing,34657,8254148,0.004198737,2011
Kachin,Myitkyina,Mohnyin,8366,7991544,0.001046857,2011
Kachin,Bhamo,Shwegu,17659,3620744,0.004877174,2011
Kachin,Bhamo,Bhamo,11460,2625746,0.004364474,2011
Sagaing,Katha,Katha,79221,2009361,0.039425967,2011
Shan,Kyaukme,Mabein,29712,5886379,0.005047585,2011
Kachin,Bhamo,Mansi,15236,3763269,0.004048608,2011
Shan,Kyaukme,Mong Mit,12656,3552712,0.003562349,2011
Shan,Kyaukme,Namtu,24355,5250164,0.004638903,2011
Shan,Kyaukme,Namhsan,4473,1216058,0.003678279,2011
Mandalay,Pyin-Oo-Lwin,Mogok,2556,1428007,0.001789907,2011
Sagaing,Katha,Tigyaing,15659,1927501,0.008123991,2011
Sagaing,Katha,Indaw,6629,1581718,0.004191013,2011
Sagaing,Katha,Kawlin,7424,1333939,0.005565472,2011
Sagaing,Katha,Wuntho,1682,951653,0.001767451,2011
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,10214,2255202,0.004529084,2011
Sagaing,Shwebo,Kanbalu,23871,1267477,0.018833478,2011
Sagaing,Shwebo,Tantabin,76,38373,0.001980559,2011
Sagaing,Shwebo,Khin-U,144,15988,0.009006755,2011
Sagaing,Shwebo,Kyunhla,8533,2033078,0.004197084,2011
Sagaing,Shwebo,Taze,6757,601324,0.011236871,2011
Sagaing,Shwebo,Ye-U,11544,469719,0.024576396,2011
Sagaing,Katha,Pinlebu,4968,3995772,0.001243314,2011
Sagaing,Mawleik,Phaungbyin,4275,4061903,0.001052462,2011
Sagaing,Katha,Banmauk,8667,4469873,0.001938981,2011
Sagaing,Hkamti,Homalin,40249,13876705,0.002900472,2011
Sagaing,Hkamti,Khamti,18028,11956278,0.001507827,2011
Sagaing,Hkamti,Lashe,4650,3399951,0.001367667,2011
Sagaing,Hkamti,Lahe,34937,5607799,0.006230074,2011
Sagaing,Hkamti,Nanyun,14748,9464441,0.001558254,2011
Kachin,Myitkyina,Tanai,42318,17326417,0.002442398,2011
Kachin,Putao,Putao,3214,6765107,4.75085e-4,2011
Sagaing,Tamu,Tamu,9937,1883723,0.005275192,2011
Sagaing,Mawleik,Mawlaik,6971,5103451,0.001365938,2011
Sagaing,Kalemyo,Kalewa,4118,2672961,0.001540614,2011
Chin,Palam,Falam,3346,2151216,0.001555399,2011
Chin,Palam,Tiddim,12057,3233127,0.003729207,2011
Chin,Palam,Tonzang,15344,4638234,0.003308156,2011
Tanintharyi,Kawthoung,Kawthaung,34811,3140789,0.011083521,2012
Ayeyarwady,Bassein,Ngaputaw,11458,2258207,0.005073937,2012
Ayeyarwady,Myoungmya,Labutta,69,78864,8.74924e-4,2012
Ayeyarwady,Myoungmya,Myaungmya,421,225412,0.001867691,2012
Ayeyarwady,Myoungmya,Wakema,63,17986,0.003502724,2012
Rakhine,Maungtaw,Maungdaw,4373,1296413,0.003373153,2012
Rakhine,Buthidaung,Buthidaung,4940,2160957,0.002286024,2012
Rakhine,Buthidaung,Ponnagyun & Rathedaung,1288,1031589,0.001248559,2012
Rakhine,Buthidaung,Sittwe (Akyab),3,2179,0.001376778,2012
Rakhine,Sittwe,Pauktaw,473,199933,0.002365793,2012
Rakhine,Sittwe,Myebon,7548,1624717,0.004645732,2012
Rakhine,Kyaunkpyu,Kyaukpyu,3754,587306,0.006391898,2012
Rakhine,Kyaunkpyu,An,28088,8382837,0.003350656,2012
Rakhine,Sittwe,Minbya,6359,3658938,0.001737936,2012
Rakhine,Sittwe,Mrauk-Oo,1352,603619,0.002239823,2012
Chin,Mindat,Paletwa,24075,12225679,0.001969216,2012
Chin,Mindat,Kanpetlet,7662,2850034,0.002688389,2012
Rakhine,Sittwe,Kyauktaw,1621,1475443,0.001098653,2012
Chin,Mindat,Matupi,20991,6387534,0.003286245,2012
Chin,Palam,Thlangtlang,46159,4675850,0.009871788,2012
Chin,Palam,Haka,10577,4694623,0.002253003,2012
Chin,Mindat,Mindat,19327,4717849,0.00409657,2012
Magway,Pakokku,Saw,5453,1787752,0.003050199,2012
Magway,Pakokku,Seikpyu,1100,225644,0.004874936,2012
Magway,Pakokku,Pauk,3375,569137,0.005930031,2012
Magway,Pakokku,Htilin,7526,930198,0.008090751,2012
Magway,Pakokku,Gangaw,7935,1661654,0.004775362,2012
Sagaing,Kalemyo,Kale,7811,2412434,0.003237809,2012
Sagaing,Kalemyo,Mingin,6023,3471362,0.001735054,2012
Sagaing,Monywa,Kani,22844,2650588,0.008618465,2012
Sagaing,Monywa,Pale,3702,673174,0.005499321,2012
Magway,Pakokku,Myaing,31,4848,0.006394389,2012
Sagaing,Monywa,Yinmabin,692,24038,0.028787753,2012
Sagaing,Monywa,Budalin,61,4327,0.014097527,2012
Sagaing,Monywa,Monywa,4,709,0.005641749,2012
Sagaing,Monywa,Salingyi,118,1731,0.068168689,2012
Magway,Pakokku,Yesagyo,2,2253,8.87705e-4,2012
Magway,Pakokku,Pakokku,17,975,0.017435897,2012
Mandalay,Myingyan,Nyaungu,1,308,0.003246753,2012
Mandalay,Myingyan,Kyaukpadaung,49,76372,6.41596e-4,2012
Magway,Magwe Minbu,Chauk,1,338,0.00295858,2012
Magway,Minbu,Salin,3515,464085,0.007574044,2012
Magway,Magwe Minbu,Yenangyaung,0,111,0,2012
Magway,Magwe Minbu,Magwe,11,150,0.073333333,2012
Magway,Minbu,Minbu (Sagu),1122,93038,0.012059589,2012
Magway,Minbu,Pwinbyu,982,209815,0.004680314,2012
Magway,Minbu,Sidoktaya,9757,2863453,0.003407425,2012
Magway,Minbu,Ngape,3394,880920,0.00385279,2012
Magway,Thayetmyo,Minhla,2834,720876,0.003931328,2012
Magway,Thayetmyo,Mindon,4938,2155693,0.002290679,2012
Magway,Thayetmyo,Sinbaungwe (Tantabin),582,191828,0.003033968,2012
Magway,Thayetmyo,Thayet,663,131013,0.005060567,2012
Magway,Thayetmyo,Kama,2095,608776,0.003441331,2012
Rakhine,Thandwe,Taungup,18018,5478524,0.003288842,2012
Rakhine,Thandwe,Arakan (Sandoway),12921,4649772,0.002778846,2012
Bago,Pyay,Padaung,1303,1760537,7.40115e-4,2012
Bago,Pyay,Shwedaung,78,50887,0.001532808,2012
Ayeyarwady,Hinthada,Kyangin,304,470713,6.45829e-4,2012
Ayeyarwady,Hinthada,Myanaung,505,694854,7.26771e-4,2012
Ayeyarwady,Hinthada,Ingapu,1165,875065,0.00133133,2012
Rakhine,Thandwe,Gwa,9667,3113144,0.003105221,2012
Rakhine,Kyaunkpyu,Man Aung,478,252183,0.001895449,2012
Rakhine,Kyaunkpyu,Ramree,3454,917803,0.003763335,2012
Ayeyarwady,Bassein,Bassein West,20750,1121269,0.018505818,2012
Ayeyarwady,Bassein,Thabaung,5220,1591547,0.003279828,2012
Ayeyarwady,Hinthada,Lemyethna,2926,585055,0.005001239,2012
Ayeyarwady,Bassein,Yegyi,959,453532,0.002114515,2012
Ayeyarwady,Bassein,Kyonpyaw,251,87870,0.002856493,2012
Ayeyarwady,Bassein,Kyaunggon,19,20394,9.31647e-4,2012
Ayeyarwady,Myoungmya,Einme,47,32902,0.001428485,2012
Ayeyarwady,Myoungmya,Moulmeingyun,8,10347,7.73171e-4,2012
Ayeyarwady,Maubin,Pantanaw,442,136447,0.003239353,2012
Ayeyarwady,Pharpon,Kyaiklat,23,24235,9.49041e-4,2012
Ayeyarwady,Maubin,Ma-Ubin,55,20191,0.002723986,2012
Ayeyarwady,Maubin,Irrawaddy,12,25431,4.71865e-4,2012
Ayeyarwady,Maubin,Yandoon,44,58093,7.57406e-4,2012
Ayeyarwady,Maubin,Danubyu,42,46895,8.95618e-4,2012
Yangon,Yangon-N,Taikkyi,22,29022,7.58046e-4,2012
Ayeyarwady,Hinthada,Henzada,63,76335,8.25309e-4,2012
Ayeyarwady,Hinthada,Danubyu,60,56837,0.00105565,2012
Bago,Thayarwady,Minhla,1908,1072069,0.001779736,2012
Ayeyarwady,Hinthada,Zalun,38,40527,9.37647e-4,2012
Bago,Thayarwady,Monyo,12,17778,6.74992e-4,2012
Bago,Thayarwady,Tharrawaddy,59,19361,0.003047363,2012
Yangon,Yangon-N,Hmawbi,2959,738893,0.004004639,2012
Yangon,Yangon-N,Hlegu,8462,867395,0.009755648,2012
Bago,Thayarwady,Letpatan,1722,609211,0.002826607,2012
Bago,Pegu,Bago (Pegu),37165,2458344,0.015117901,2012
Bago,Pegu,Kyauktaga,14339,2811773,0.005099629,2012
Bago,Pegu,Daik-U,6898,467487,0.014755491,2012
Bago,Pegu,Kawa,5,15215,3.28623e-4,2012
Yangon,Yangon-S,Kayan,1,4798,2.0842e-4,2012
Yangon,Yangon-S,Syriam,30,2559,0.011723329,2012
Yangon,Yangon-E,Yangon (Rangoon),1,2381,4.19992e-4,2012
Yangon,Yangon-W,Yangon (Rangoon),14,5167,0.002709503,2012
Yangon,Yangon-N,Htantabin,4,3599,0.00111142,2012
Yangon,Yangon-S,Insein,21,11756,0.001786322,2012
Yangon,Yangon-S,Kawkhmu,2204,185181,0.011901869,2012
Ayeyarwady,Pharpon,Dedaye,14,13432,0.001042287,2012
Yangon,Yangon-S,Kungyangon,681,64359,0.010581271,2012
Yangon,Yangon-S,Kyauktan,4,3667,0.00109081,2012
Yangon,Yangon-S,Thongwa,1,2050,4.87805e-4,2012
Bago,Pegu,Thanatpin,2,9451,2.11618e-4,2012
Mon,Thaton,Bilin,16565,1877036,0.008825084,2012
Mon,Thaton,Paung,4087,240921,0.016964067,2012
Mon,Mawlamyine,Chaungzon,193,57547,0.0033537800000000002,2012
Mon,Mawlamyine,Moulmein,57,15320,0.003720627,2012
Mon,Mawlamyine,Mudon,1492,257485,0.005794512,2012
Mon,Mawlamyine,Kyaikmaraw,25866,556959,0.04644148,2012
Kayin,Kawkareik,Pa-An,47617,1419591,0.03354276,2012
Mon,Thaton,Thaton,12223,631416,0.019358078,2012
Kayin,Kawkareik,Hlaingbwe,48788,4235041,0.011520077,2012
Mon,Thaton,Kyaikto,15957,871958,0.018300193,2012
